lag,zScoreThreshold,influence,bumpPressCount,correctBumpDetections,incorrectBumpDetections,potholePressCount,correctPotholeDetections,incorrectPotholeDetections,bumpDetectionSuccess,potholeDetectionSuccess,bumpFalsePositives,potholeFalsePositives,activeFilterThreshold,activeFilterPosCoef,activeFilterNegCoef
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.400000, 0.600000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.400000, 0.700000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.400000, 0.800000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.400000, 0.900000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.500000, 0.100000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.500000, 0.200000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.500000, 0.300000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.500000, 0.400000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.500000, 0.500000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.500000, 0.600000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.500000, 0.700000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.500000, 0.800000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.500000, 0.900000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.600000, 0.100000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.600000, 0.200000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.600000, 0.300000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.600000, 0.400000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.600000, 0.500000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.600000, 0.600000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.600000, 0.700000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.600000, 0.800000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.600000, 0.900000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.700000, 0.100000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.700000, 0.200000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.700000, 0.300000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.700000, 0.400000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.700000, 0.500000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.700000, 0.600000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.700000, 0.700000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.700000, 0.800000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.700000, 0.900000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.800000, 0.100000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.800000, 0.200000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.800000, 0.300000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.800000, 0.400000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.800000, 0.500000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.800000, 0.600000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.800000, 0.700000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.800000, 0.800000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.800000, 0.900000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.900000, 0.100000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.900000, 0.200000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.900000, 0.300000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.900000, 0.400000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 2, 0, 0.300000, 1.900000, 0.500000
50, 10.000000, 0.250000, 21, 10, 11, 8, 0, 8, 47.619048, 0.000000, 10, 88, 0.010000, 1.100000, 0.100000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 5, 68, 0.010000, 1.100000, 0.200000
50, 10.000000, 0.250000, 21, 13, 8, 8, 0, 8, 61.904762, 0.000000, 4, 36, 0.010000, 1.100000, 0.300000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 4, 15, 0.010000, 1.100000, 0.400000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 4, 7, 0.010000, 1.100000, 0.500000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 4, 3, 0.010000, 1.100000, 0.600000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 4, 1, 0.010000, 1.100000, 0.700000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 3, 1, 0.010000, 1.100000, 0.800000
50, 10.000000, 0.250000, 21, 12, 9, 8, 0, 8, 57.142857, 0.000000, 3, 1, 0.010000, 1.100000, 0.900000
50, 10.000000, 0.250000, 21, 10, 11, 8, 0, 8, 47.619048, 0.000000, 10, 89, 0.010000, 1.200000, 0.100000

50, 5.000000, 0.250000, 21, 9, 12, 8, 1, 7, 42.857143, 12.500000, 42, 179, 0.010000, 1.100000, 0.100000
50, 5.000000, 0.250000, 21, 10, 11, 8, 1, 7, 47.619048, 12.500000, 43, 174, 0.010000, 1.100000, 0.200000
50, 5.000000, 0.250000, 21, 11, 10, 8, 1, 7, 52.380952, 12.500000, 40, 160, 0.010000, 1.100000, 0.300000
50, 5.000000, 0.250000, 21, 13, 8, 8, 1, 7, 61.904762, 12.500000, 43, 133, 0.010000, 1.100000, 0.400000
50, 5.000000, 0.250000, 21, 15, 6, 8, 0, 8, 71.428571, 0.000000, 40, 109, 0.010000, 1.100000, 0.500000
50, 5.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 35, 85, 0.010000, 1.100000, 0.600000
50, 5.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 37, 61, 0.010000, 1.100000, 0.700000
50, 5.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 36, 43, 0.010000, 1.100000, 0.800000
50, 5.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 35, 35, 0.010000, 1.100000, 0.900000
50, 5.000000, 0.250000, 21, 9, 12, 8, 1, 7, 42.857143, 12.500000, 41, 181, 0.010000, 1.200000, 0.100000
50, 5.000000, 0.250000, 21, 10, 11, 8, 1, 7, 47.619048, 12.500000, 41, 178, 0.010000, 1.200000, 0.200000
50, 5.000000, 0.250000, 21, 10, 11, 8, 1, 7, 47.619048, 12.500000, 41, 162, 0.010000, 1.200000, 0.300000
50, 5.000000, 0.250000, 21, 13, 8, 8, 1, 7, 61.904762, 12.500000, 41, 146, 0.010000, 1.200000, 0.400000
50, 5.000000, 0.250000, 21, 15, 6, 8, 0, 8, 71.428571, 0.000000, 40, 122, 0.010000, 1.200000, 0.500000
50, 5.000000, 0.250000, 21, 15, 6, 8, 0, 8, 71.428571, 0.000000, 37, 98, 0.010000, 1.200000, 0.600000
50, 5.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 34, 72, 0.010000, 1.200000, 0.700000
50, 5.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 37, 49, 0.010000, 1.200000, 0.800000
50, 5.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 35, 42, 0.010000, 1.200000, 0.900000
50, 5.000000, 0.250000, 21, 9, 12, 8, 1, 7, 42.857143, 12.500000, 41, 181, 0.010000, 1.300000, 0.100000
50, 5.000000, 0.250000, 21, 10, 11, 8, 1, 7, 47.619048, 12.500000, 41, 178, 0.010000, 1.300000, 0.200000
50, 5.000000, 0.250000, 21, 10, 11, 8, 1, 7, 47.619048, 12.500000, 42, 171, 0.010000, 1.300000, 0.300000
50, 5.000000, 0.250000, 21, 13, 8, 8, 1, 7, 61.904762, 12.500000, 39, 153, 0.010000, 1.300000, 0.400000
50, 5.000000, 0.250000, 21, 15, 6, 8, 1, 7, 71.428571, 12.500000, 40, 130, 0.010000, 1.300000, 0.500000
50, 5.000000, 0.250000, 21, 15, 6, 8, 0, 8, 71.428571, 0.000000, 40, 106, 0.010000, 1.300000, 0.600000
50, 5.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 35, 87, 0.010000, 1.300000, 0.700000
50, 5.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 36, 64, 0.010000, 1.300000, 0.800000
50, 5.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 38, 47, 0.010000, 1.300000, 0.900000
50, 5.000000, 0.250000, 21, 9, 12, 8, 1, 7, 42.857143, 12.500000, 41, 180, 0.010000, 1.400000, 0.100000
50, 5.000000, 0.250000, 21, 10, 11, 8, 1, 7, 47.619048, 12.500000, 41, 177, 0.010000, 1.400000, 0.200000
50, 5.000000, 0.250000, 21, 10, 11, 8, 1, 7, 47.619048, 12.500000, 42, 169, 0.010000, 1.400000, 0.300000
50, 5.000000, 0.250000, 21, 11, 10, 8, 1, 7, 52.380952, 12.500000, 40, 159, 0.010000, 1.400000, 0.400000
50, 5.000000, 0.250000, 21, 13, 8, 8, 1, 7, 61.904762, 12.500000, 40, 136, 0.010000, 1.400000, 0.500000
50, 5.000000, 0.250000, 21, 15, 6, 8, 0, 8, 71.428571, 0.000000, 40, 119, 0.010000, 1.400000, 0.600000
50, 5.000000, 0.250000, 21, 15, 6, 8, 0, 8, 71.428571, 0.000000, 37, 98, 0.010000, 1.400000, 0.700000
50, 5.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 34, 78, 0.010000, 1.400000, 0.800000
50, 5.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 38, 58, 0.010000, 1.400000, 0.900000
50, 5.000000, 0.250000, 21, 9, 12, 8, 1, 7, 42.857143, 12.500000, 40, 181, 0.010000, 1.500000, 0.100000
50, 5.000000, 0.250000, 21, 10, 11, 8, 1, 7, 47.619048, 12.500000, 41, 178, 0.010000, 1.500000, 0.200000
50, 5.000000, 0.250000, 21, 10, 11, 8, 1, 7, 47.619048, 12.500000, 42, 172, 0.010000, 1.500000, 0.300000
50, 5.000000, 0.250000, 21, 10, 11, 8, 1, 7, 47.619048, 12.500000, 41, 160, 0.010000, 1.500000, 0.400000
50, 5.000000, 0.250000, 21, 13, 8, 8, 1, 7, 61.904762, 12.500000, 41, 146, 0.010000, 1.500000, 0.500000
50, 5.000000, 0.250000, 21, 15, 6, 8, 1, 7, 71.428571, 12.500000, 39, 125, 0.010000, 1.500000, 0.600000
50, 5.000000, 0.250000, 21, 15, 6, 8, 0, 8, 71.428571, 0.000000, 38, 106, 0.010000, 1.500000, 0.700000
50, 5.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 36, 88, 0.010000, 1.500000, 0.800000
50, 5.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 35, 67, 0.010000, 1.500000, 0.900000
50, 5.000000, 0.250000, 21, 9, 12, 8, 1, 7, 42.857143, 12.500000, 40, 181, 0.010000, 1.600000, 0.100000
50, 5.000000, 0.250000, 21, 10, 11, 8, 1, 7, 47.619048, 12.500000, 41, 178, 0.010000, 1.600000, 0.200000
50, 5.000000, 0.250000, 21, 10, 11, 8, 1, 7, 47.619048, 12.500000, 43, 173, 0.010000, 1.600000, 0.300000
50, 5.000000, 0.250000, 21, 10, 11, 8, 1, 7, 47.619048, 12.500000, 41, 162, 0.010000, 1.600000, 0.400000
50, 5.000000, 0.250000, 21, 14, 7, 8, 1, 7, 66.666667, 12.500000, 38, 153, 0.010000, 1.600000, 0.500000
50, 5.000000, 0.250000, 21, 13, 8, 8, 1, 7, 61.904762, 12.500000, 42, 130, 0.010000, 1.600000, 0.600000
50, 5.000000, 0.250000, 21, 15, 6, 8, 0, 8, 71.428571, 0.000000, 40, 114, 0.010000, 1.600000, 0.700000
50, 5.000000, 0.250000, 21, 15, 6, 8, 0, 8, 71.428571, 0.000000, 37, 98, 0.010000, 1.600000, 0.800000
50, 5.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 34, 81, 0.010000, 1.600000, 0.900000
50, 5.000000, 0.250000, 21, 9, 12, 8, 1, 7, 42.857143, 12.500000, 40, 181, 0.010000, 1.700000, 0.100000
50, 5.000000, 0.250000, 21, 10, 11, 8, 1, 7, 47.619048, 12.500000, 41, 179, 0.010000, 1.700000, 0.200000
50, 5.000000, 0.250000, 21, 10, 11, 8, 1, 7, 47.619048, 12.500000, 42, 175, 0.010000, 1.700000, 0.300000
50, 5.000000, 0.250000, 21, 10, 11, 8, 1, 7, 47.619048, 12.500000, 42, 170, 0.010000, 1.700000, 0.400000
50, 5.000000, 0.250000, 21, 11, 10, 8, 1, 7, 52.380952, 12.500000, 41, 157, 0.010000, 1.700000, 0.500000
50, 5.000000, 0.250000, 21, 13, 8, 8, 1, 7, 61.904762, 12.500000, 41, 139, 0.010000, 1.700000, 0.600000
50, 5.000000, 0.250000, 21, 15, 6, 8, 0, 8, 71.428571, 0.000000, 39, 123, 0.010000, 1.700000, 0.700000
50, 5.000000, 0.250000, 21, 15, 6, 8, 0, 8, 71.428571, 0.000000, 37, 106, 0.010000, 1.700000, 0.800000
50, 5.000000, 0.250000, 21, 14, 7, 8, 0, 8, 66.666667, 0.000000, 37, 89, 0.010000, 1.700000, 0.900000
50, 5.000000, 0.250000, 21, 9, 12, 8, 1, 7, 42.857143, 12.500000, 40, 182, 0.010000, 1.800000, 0.100000
50, 5.000000, 0.250000, 21, 10, 11, 8, 1, 7, 47.619048, 12.500000, 42, 178, 0.010000, 1.800000, 0.200000
50, 5.000000, 0.250000, 21, 10, 11, 8, 1, 7, 47.619048, 12.500000, 41, 178, 0.010000, 1.800000, 0.300000
50, 5.000000, 0.250000, 21, 10, 11, 8, 1, 7, 47.619048, 12.500000, 42, 169, 0.010000, 1.800000, 0.400000
50, 5.000000, 0.250000, 21, 11, 10, 8, 1, 7, 52.380952, 12.500000, 39, 160, 0.010000, 1.800000, 0.500000
50, 5.000000, 0.250000, 21, 13, 8, 8, 1, 7, 61.904762, 12.500000, 41, 146, 0.010000, 1.800000, 0.600000
50, 5.000000, 0.250000, 21, 15, 6, 8, 1, 7, 71.428571, 12.500000, 40, 126, 0.010000, 1.800000, 0.700000
50, 5.000000, 0.250000, 21, 15, 6, 8, 0, 8, 71.428571, 0.000000, 40, 110, 0.010000, 1.800000, 0.800000
50, 5.000000, 0.250000, 21, 15, 6, 8, 0, 8, 71.428571, 0.000000, 37, 98, 0.010000, 1.800000, 0.900000
50, 5.000000, 0.250000, 21, 9, 12, 8, 1, 7, 42.857143, 12.500000, 40, 182, 0.010000, 1.900000, 0.100000
50, 5.000000, 0.250000, 21, 10, 11, 8, 1, 7, 47.619048, 12.500000, 42, 179, 0.010000, 1.900000, 0.200000
50, 5.000000, 0.250000, 21, 10, 11, 8, 1, 7, 47.619048, 12.500000, 41, 178, 0.010000, 1.900000, 0.300000
50, 5.000000, 0.250000, 21, 10, 11, 8, 1, 7, 47.619048, 12.500000, 42, 169, 0.010000, 1.900000, 0.400000
50, 5.000000, 0.250000, 21, 10, 11, 8, 1, 7, 47.619048, 12.500000, 42, 160, 0.010000, 1.900000, 0.500000
50, 5.000000, 0.250000, 21, 13, 8, 8, 1, 7, 61.904762, 12.500000, 40, 152, 0.010000, 1.900000, 0.600000
50, 5.000000, 0.250000, 21, 13, 8, 8, 1, 7, 61.904762, 12.500000, 43, 132, 0.010000, 1.900000, 0.700000
50, 5.000000, 0.250000, 21, 15, 6, 8, 0, 8, 71.428571, 0.000000, 41, 122, 0.010000, 1.900000, 0.800000
50, 5.000000, 0.250000, 21, 15, 6, 8, 0, 8, 71.428571, 0.000000, 36, 105, 0.010000, 1.900000, 0.900000
50, 5.000000, 0.250000, 21, 13, 8, 8, 4, 4, 61.904762, 50.000000, 70, 147, 0.030000, 1.100000, 0.100000
50, 5.000000, 0.250000, 21, 10, 11, 8, 3, 5, 47.619048, 37.500000, 70, 148, 0.030000, 1.100000, 0.200000
50, 5.000000, 0.250000, 21, 9, 12, 8, 4, 4, 42.857143, 50.000000, 73, 134, 0.030000, 1.100000, 0.300000
50, 5.000000, 0.250000, 21, 12, 9, 8, 4, 4, 57.142857, 50.000000, 70, 119, 0.030000, 1.100000, 0.400000
50, 5.000000, 0.250000, 21, 13, 8, 8, 3, 5, 61.904762, 37.500000, 61, 83, 0.030000, 1.100000, 0.500000
50, 5.000000, 0.250000, 21, 13, 8, 8, 2, 6, 61.904762, 25.000000, 56, 67, 0.030000, 1.100000, 0.600000
50, 5.000000, 0.250000, 21, 15, 6, 8, 2, 6, 71.428571, 25.000000, 50, 49, 0.030000, 1.100000, 0.700000
50, 5.000000, 0.250000, 21, 15, 6, 8, 1, 7, 71.428571, 12.500000, 39, 40, 0.030000, 1.100000, 0.800000
50, 5.000000, 0.250000, 21, 15, 6, 8, 0, 8, 71.428571, 0.000000, 37, 34, 0.030000, 1.100000, 0.900000
50, 5.000000, 0.250000, 21, 13, 8, 8, 4, 4, 61.904762, 50.000000, 72, 146, 0.030000, 1.200000, 0.100000
50, 5.000000, 0.250000, 21, 10, 11, 8, 3, 5, 47.619048, 37.500000, 68, 152, 0.030000, 1.200000, 0.200000
50, 5.000000, 0.250000, 21, 9, 12, 8, 4, 4, 42.857143, 50.000000, 76, 134, 0.030000, 1.200000, 0.300000
50, 5.000000, 0.250000, 21, 10, 11, 8, 4, 4, 47.619048, 50.000000, 71, 123, 0.030000, 1.200000, 0.400000
50, 5.000000, 0.250000, 21, 13, 8, 8, 2, 6, 61.904762, 25.000000, 66, 95, 0.030000, 1.200000, 0.500000
50, 5.000000, 0.250000, 21, 13, 8, 8, 2, 6, 61.904762, 25.000000, 57, 77, 0.030000, 1.200000, 0.600000
50, 5.000000, 0.250000, 21, 14, 7, 8, 2, 6, 66.666667, 25.000000, 54, 59, 0.030000, 1.200000, 0.700000
50, 5.000000, 0.250000, 21, 16, 5, 8, 2, 6, 76.190476, 25.000000, 46, 42, 0.030000, 1.200000, 0.800000
50, 5.000000, 0.250000, 21, 15, 6, 8, 0, 8, 71.428571, 0.000000, 39, 36, 0.030000, 1.200000, 0.900000
50, 5.000000, 0.250000, 21, 13, 8, 8, 4, 4, 61.904762, 50.000000, 72, 146, 0.030000, 1.300000, 0.100000
50, 5.000000, 0.250000, 21, 11, 10, 8, 4, 4, 52.380952, 50.000000, 66, 152, 0.030000, 1.300000, 0.200000
50, 5.000000, 0.250000, 21, 9, 12, 8, 4, 4, 42.857143, 50.000000, 72, 140, 0.030000, 1.300000, 0.300000
50, 5.000000, 0.250000, 21, 10, 11, 8, 4, 4, 47.619048, 50.000000, 70, 127, 0.030000, 1.300000, 0.400000
50, 5.000000, 0.250000, 21, 13, 8, 8, 3, 5, 61.904762, 37.500000, 68, 112, 0.030000, 1.300000, 0.500000
50, 5.000000, 0.250000, 21, 13, 8, 8, 3, 5, 61.904762, 37.500000, 59, 81, 0.030000, 1.300000, 0.600000
50, 5.000000, 0.250000, 21, 13, 8, 8, 2, 6, 61.904762, 25.000000, 56, 68, 0.030000, 1.300000, 0.700000
50, 5.000000, 0.250000, 21, 14, 7, 8, 2, 6, 66.666667, 25.000000, 52, 51, 0.030000, 1.300000, 0.800000
50, 5.000000, 0.250000, 21, 16, 5, 8, 1, 7, 76.190476, 12.500000, 43, 41, 0.030000, 1.300000, 0.900000
50, 5.000000, 0.250000, 21, 12, 9, 8, 4, 4, 57.142857, 50.000000, 72, 148, 0.030000, 1.400000, 0.100000
50, 5.000000, 0.250000, 21, 11, 10, 8, 4, 4, 52.380952, 50.000000, 69, 150, 0.030000, 1.400000, 0.200000
50, 5.000000, 0.250000, 21, 8, 13, 8, 4, 4, 38.095238, 50.000000, 75, 141, 0.030000, 1.400000, 0.300000
50, 5.000000, 0.250000, 21, 10, 11, 8, 4, 4, 47.619048, 50.000000, 72, 131, 0.030000, 1.400000, 0.400000
50, 5.000000, 0.250000, 21, 11, 10, 8, 4, 4, 52.380952, 50.000000, 68, 121, 0.030000, 1.400000, 0.500000
50, 5.000000, 0.250000, 21, 13, 8, 8, 2, 6, 61.904762, 25.000000, 64, 91, 0.030000, 1.400000, 0.600000
50, 5.000000, 0.250000, 21, 13, 8, 8, 2, 6, 61.904762, 25.000000, 57, 77, 0.030000, 1.400000, 0.700000
50, 5.000000, 0.250000, 21, 14, 7, 8, 2, 6, 66.666667, 25.000000, 53, 62, 0.030000, 1.400000, 0.800000
50, 5.000000, 0.250000, 21, 15, 6, 8, 2, 6, 71.428571, 25.000000, 50, 48, 0.030000, 1.400000, 0.900000
50, 5.000000, 0.250000, 21, 12, 9, 8, 4, 4, 57.142857, 50.000000, 71, 150, 0.030000, 1.500000, 0.100000
50, 5.000000, 0.250000, 21, 12, 9, 8, 4, 4, 57.142857, 50.000000, 67, 151, 0.030000, 1.500000, 0.200000
50, 5.000000, 0.250000, 21, 9, 12, 8, 3, 5, 42.857143, 37.500000, 73, 143, 0.030000, 1.500000, 0.300000
50, 5.000000, 0.250000, 21, 9, 12, 8, 4, 4, 42.857143, 50.000000, 73, 136, 0.030000, 1.500000, 0.400000
50, 5.000000, 0.250000, 21, 10, 11, 8, 4, 4, 47.619048, 50.000000, 71, 123, 0.030000, 1.500000, 0.500000
50, 5.000000, 0.250000, 21, 13, 8, 8, 3, 5, 61.904762, 37.500000, 68, 102, 0.030000, 1.500000, 0.600000
50, 5.000000, 0.250000, 21, 13, 8, 8, 3, 5, 61.904762, 37.500000, 59, 81, 0.030000, 1.500000, 0.700000
50, 5.000000, 0.250000, 21, 13, 8, 8, 2, 6, 61.904762, 25.000000, 56, 69, 0.030000, 1.500000, 0.800000
50, 5.000000, 0.250000, 21, 14, 7, 8, 2, 6, 66.666667, 25.000000, 54, 54, 0.030000, 1.500000, 0.900000
50, 5.000000, 0.250000, 21, 12, 9, 8, 4, 4, 57.142857, 50.000000, 72, 149, 0.030000, 1.600000, 0.100000
50, 5.000000, 0.250000, 21, 12, 9, 8, 4, 4, 57.142857, 50.000000, 66, 153, 0.030000, 1.600000, 0.200000
50, 5.000000, 0.250000, 21, 10, 11, 8, 3, 5, 47.619048, 37.500000, 70, 146, 0.030000, 1.600000, 0.300000
50, 5.000000, 0.250000, 21, 9, 12, 8, 4, 4, 42.857143, 50.000000, 76, 134, 0.030000, 1.600000, 0.400000
50, 5.000000, 0.250000, 21, 11, 10, 8, 4, 4, 52.380952, 50.000000, 69, 127, 0.030000, 1.600000, 0.500000
50, 5.000000, 0.250000, 21, 13, 8, 8, 4, 4, 61.904762, 50.000000, 68, 118, 0.030000, 1.600000, 0.600000
50, 5.000000, 0.250000, 21, 13, 8, 8, 3, 5, 61.904762, 37.500000, 64, 88, 0.030000, 1.600000, 0.700000
50, 5.000000, 0.250000, 21, 13, 8, 8, 2, 6, 61.904762, 25.000000, 57, 77, 0.030000, 1.600000, 0.800000
50, 5.000000, 0.250000, 21, 13, 8, 8, 2, 6, 61.904762, 25.000000, 54, 67, 0.030000, 1.600000, 0.900000
50, 5.000000, 0.250000, 21, 12, 9, 8, 4, 4, 57.142857, 50.000000, 72, 149, 0.030000, 1.700000, 0.100000
50, 5.000000, 0.250000, 21, 13, 8, 8, 4, 4, 61.904762, 50.000000, 66, 152, 0.030000, 1.700000, 0.200000
50, 5.000000, 0.250000, 21, 10, 11, 8, 3, 5, 47.619048, 37.500000, 70, 150, 0.030000, 1.700000, 0.300000
50, 5.000000, 0.250000, 21, 9, 12, 8, 4, 4, 42.857143, 50.000000, 73, 138, 0.030000, 1.700000, 0.400000
50, 5.000000, 0.250000, 21, 10, 11, 8, 4, 4, 47.619048, 50.000000, 70, 129, 0.030000, 1.700000, 0.500000
50, 5.000000, 0.250000, 21, 11, 10, 8, 4, 4, 52.380952, 50.000000, 68, 122, 0.030000, 1.700000, 0.600000
50, 5.000000, 0.250000, 21, 13, 8, 8, 3, 5, 61.904762, 37.500000, 68, 95, 0.030000, 1.700000, 0.700000
50, 5.000000, 0.250000, 21, 13, 8, 8, 3, 5, 61.904762, 37.500000, 59, 80, 0.030000, 1.700000, 0.800000
50, 5.000000, 0.250000, 21, 13, 8, 8, 2, 6, 61.904762, 25.000000, 56, 70, 0.030000, 1.700000, 0.900000
50, 5.000000, 0.250000, 21, 12, 9, 8, 4, 4, 57.142857, 50.000000, 72, 149, 0.030000, 1.800000, 0.100000
50, 5.000000, 0.250000, 21, 13, 8, 8, 4, 4, 61.904762, 50.000000, 66, 151, 0.030000, 1.800000, 0.200000
50, 5.000000, 0.250000, 21, 10, 11, 8, 3, 5, 47.619048, 37.500000, 68, 152, 0.030000, 1.800000, 0.300000
50, 5.000000, 0.250000, 21, 8, 13, 8, 4, 4, 38.095238, 50.000000, 74, 141, 0.030000, 1.800000, 0.400000
